"","x","y","z.1","z.2","z.3","z.4","z.5","z.6","z.7","z.8","z.9","z.10","z.11","z.12","z.13","z.14","z.15","z.16","z.17","z.18","z.19","z.20","z.21","z.22","z.23","z.24","z.25","z.26","z.27","z.28","z.29","z.30","z.31","z.32","z.33","z.34","z.35","z.36","z.37","z.38","z.39","z.40","z.41","z.42","z.43","z.44","z.45","z.46","z.47","z.48","z.49","z.50","z.51","z.52","z.53","z.54","z.55","z.56","z.57","z.58","z.59","z.60","z.61","z.62","z.63","z.64","z.65","z.66","z.67","z.68","z.69","z.70","z.71","z.72","z.73","z.74","z.75","z.76","z.77","z.78","z.79","z.80","z.81","z.82","z.83","z.84","z.85","z.86","z.87","z.88","z.89","z.90","z.91","z.92","z.93","z.94","z.95","z.96","z.97","z.98","z.99","z.100"
"39",-4.70707070707071,-2.32323232323232,2.43182290030296e-171,4.98831126278771e-160,4.15501310933933e-149,1.40548614926088e-138,1.93090099496487e-128,1.07751579180304e-118,2.44273716702209e-109,2.25003082090022e-100,8.42247650360724e-92,1.2815212766938e-83,7.92790276586859e-76,1.99466057938988e-68,2.04180000948454e-61,8.50695418257649e-55,1.44333673797818e-48,9.97811008702177e-43,2.81264570749852e-37,3.23533090605846e-32,1.5200922289095e-27,2.92044241699158e-23,2.29729273921299e-19,7.41027332813681e-16,9.81960352487557e-13,5.35766393588805e-10,1.20715397412573e-07,1.1279271417722e-05,0.000439940188201647,0.00724519917986609,0.0514684971683675,0.16456981884956,0.258392544623897,0.23921672434893,0.194584951859073,0.215348001100848,0.264727825124639,0.260041054562863,0.176498417332175,0.0829305811312865,0.0280489824133174,0.00814002460124496,0.00472134544269294,0.00313185797183022,0.00105086793447445,0.000152699560530365,9.30248525216764e-06,2.36185577756283e-07,2.53013812831259e-09,1.1869358643148e-11,2.60669068952992e-14,2.86248148810363e-17,1.57367349482069e-20,4.05545396936897e-24,4.56891068825803e-28,2.15804983556805e-32,4.19121981627071e-37,3.31997433412607e-42,1.06916682796635e-47,1.39805897041321e-53,7.41928513692163e-60,1.59761698382073e-66,1.39580677444277e-73,4.94774762431768e-81,7.11564960527036e-89,4.15187690880384e-97,9.82871072337915e-106,9.43996793664233e-115,3.67846184183306e-124,5.8154552380504e-134,3.73012072265552e-144,9.70697160995362e-155,1.02486421638951e-165,4.39006143242356e-177,7.62950851998121e-189,5.3795286381536e-201,1.53891127656937e-213,1.78609533764729e-226,8.41041426889375e-240,1.60676305123251e-253,1.24539747494752e-267,3.91638899979022e-282,4.99672398329561e-297,2.58646493075426e-312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",-4.51515151515152,-2.12121212121212,2.03004325796311e-171,4.17525297951583e-160,3.48724397130216e-149,1.18287163086345e-138,1.62962190388698e-128,9.1195531442871e-119,2.07323025396475e-109,1.91498812869669e-100,7.18779111178278e-92,1.09651000820973e-83,6.79997703169662e-76,1.71468953944626e-68,1.75861668275113e-61,7.33857828717809e-55,1.24647373795509e-48,8.62172875527618e-43,2.42994776150574e-37,2.79250176603035e-32,1.30963320153574e-27,2.50905428141542e-23,1.96616017229459e-19,6.31177089530637e-16,8.31690783682446e-13,4.50993049955774e-10,1.00997946358271e-07,9.38945458122572e-06,0.000365336263281447,0.00603171618951577,0.0433074085022626,0.141557061887812,0.229966616001623,0.223301190621917,0.197943471013352,0.242644465326022,0.311916489160801,0.29697018842052,0.176389110968794,0.0624131931521918,0.0141059238396904,0.00235630938687874,0.000752108386360125,0.000491086454588488,0.000173668916335848,2.6017521879955e-05,1.606246789695e-06,4.06014136783654e-08,4.20159706225117e-10,1.79148612956457e-12,3.20553570874938e-15,2.50704111435459e-18,9.17706560496783e-22,1.67752226000146e-25,1.52963316457215e-29,6.5139536016226e-34,1.20999510517421e-38,9.41371735819694e-44,3.01018872216379e-49,3.92531166895477e-55,2.08087088726458e-61,4.47894089044679e-68,3.91253380809976e-75,1.38679828818082e-82,1.99438888799714e-90,1.16368573775515e-98,2.7547756085406e-107,2.64581570125766e-116,1.03099151596676e-125,1.6299431725803e-135,1.04547005663134e-145,2.72064863308081e-156,2.87246682937219e-167,1.23043673342862e-178,2.13838181292427e-190,1.50776241539583e-202,4.31322656488902e-215,5.00602859589877e-228,2.35725235067723e-241,4.5034000209271e-255,3.49057255854649e-269,1.09767686591946e-283,1.40047077094245e-298,7.24928682820649e-314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",-4.32323232323232,-1.91919191919192,9.42308524910718e-172,1.94466170659807e-160,1.62987073002896e-149,5.54819928448015e-139,7.67142838906764e-129,4.30889392083508e-119,9.83255428431289e-110,9.1165421444727e-101,3.43492729841227e-92,5.26015951437131e-84,3.27458999862374e-76,8.28876242581501e-69,8.53325302506497e-62,3.57415651670217e-55,6.09311472197529e-49,4.2298438944821e-43,1.19644156892909e-37,1.37996789204604e-32,6.49635237211469e-28,1.24973292873509e-23,9.8397694632274e-20,3.17725447042117e-16,4.21886728463324e-13,2.31232102050415e-10,5.25980620305139e-08,5.00657857893841e-06,0.000202029846067387,0.00352957436202217,0.0276163540510071,0.10211579854456,0.195123762630961,0.231457018750237,0.247383543467251,0.302278979114885,0.341331433969819,0.286800997254035,0.1509912209027,0.0440127302119416,0.00702733148978192,0.000692133671951321,8.97056406639941e-05,4.57431597712776e-05,1.64621406667181e-05,2.5056331952628e-06,1.56018097785362e-07,3.95636420840268e-09,4.08108278706811e-11,1.71329936671604e-13,2.93572381939565e-16,2.06956231586947e-19,6.12024084347103e-23,7.91631226433785e-27,4.79853185367756e-31,1.45295811527652e-35,2.19108795040214e-40,1.53983568412402e-45,4.71362914054928e-51,6.03920391233929e-57,3.17932991713038e-63,6.82480893694373e-70,5.95548272298248e-77,2.11006232769762e-84,3.0340540275088e-92,1.77020122471715e-100,4.19047136079334e-109,4.02468835926914e-118,1.56828944215609e-127,2.47937943016538e-137,1.59031039757086e-147,4.13849721597462e-158,4.36943414335907e-169,1.87167073737778e-180,3.25278537950485e-192,2.29352283504287e-204,6.56103607616327e-217,7.61488730057276e-230,3.58571882697201e-243,6.85031716445004e-257,5.30966136686117e-271,1.6697239064442e-285,2.13031685289915e-300,1.10272047051335e-315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",-4.13131313131313,-1.71717171717172,2.98369828194607e-172,6.20269775038261e-161,5.23645549696859e-150,1.79534595037526e-139,2.49999523088756e-129,1.41397370043164e-119,3.24856126880826e-110,3.03202010186546e-101,1.14978713769768e-92,1.77179079463486e-84,1.10968142124256e-76,2.82538331805004e-69,2.9253631262188e-62,1.23217568494782e-55,2.11238042494138e-49,1.47489058522962e-43,4.1976290340386e-38,4.8751599014517e-33,2.31393920141671e-28,4.4971359946971e-24,3.58805520032828e-20,1.17927237486504e-16,1.60404386376447e-13,9.08719653897349e-11,2.16333134983556e-08,2.19180224050589e-06,9.62376639092644e-05,0.00187893389564283,0.0169105236090386,0.0740154470438952,0.173338035023704,0.264290408990814,0.345020574715238,0.406195765396483,0.378133786619725,0.261066531528965,0.118418645549583,0.029623548854346,0.0037010300776037,0.000234696783809735,1.0841553288629e-05,2.4922623530532e-06,8.70030376569786e-07,1.33309862885407e-07,8.33650609937187e-09,2.11887378587991e-10,2.18711809918018e-12,9.16659633238704e-15,1.56045734309625e-17,1.08025573386024e-20,3.05108370206547e-24,3.54522914835403e-28,1.72880593209106e-32,3.69136458352968e-37,3.6993152656992e-42,1.85310933511426e-47,4.61806176149663e-53,5.35393104377829e-59,2.70042895083553e-65,5.69744904860338e-72,4.93800064321654e-79,1.74492720094222e-86,2.50644400358062e-94,1.46178640290598e-102,3.45984761090893e-111,3.3227703527123e-120,1.29474489836536e-129,2.04690213878561e-139,1.3129085377833e-149,3.41660408657836e-160,3.60725596200964e-171,1.54518728049368e-182,2.68538803364537e-194,1.89345372375616e-206,5.41656610280129e-219,6.28658945975935e-232,2.96024632458562e-245,5.65538659695474e-259,4.38347407860758e-273,1.3784667148954e-287,1.7587164335691e-302,9.10368323420956e-318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",-3.93939393939394,-1.51515151515152,2.64408011966243e-172,5.56852310182746e-161,4.75894476916384e-150,1.65040880190198e-139,2.3226809014799e-129,1.32652125327193e-119,3.07452823669283e-110,2.89201168073378e-101,1.10408620517578e-92,1.71088264918652e-84,1.07620944835604e-76,2.74849225427499e-69,2.85035126186796e-62,1.20067550435906e-55,2.055125938756e-49,1.43008355494123e-43,4.04861468627408e-38,4.66774444098931e-33,2.19465535895005e-28,4.21621831442722e-24,3.31851303091846e-20,1.0741055167779e-16,1.43707174553137e-13,8.00470545507114e-11,1.87473336239122e-08,1.87144473619286e-06,8.11401391503796e-05,0.00156936514278542,0.0141119620552183,0.0634671695535918,0.163435057907561,0.294978687673528,0.431859181615058,0.487230219351867,0.386480510766931,0.218040719380966,0.0839815133400902,0.0185535890516745,0.00201176443043754,0.000100241344278576,2.39996989559202e-06,9.45884563547773e-08,2.5364360611036e-08,3.88004839597365e-09,2.43107208256823e-10,6.18626529796713e-12,6.38950931599809e-14,2.67821708838847e-16,4.55573266907438e-19,3.14536821378375e-22,8.81858566038852e-26,1.00533862247053e-29,4.67610474393599e-34,8.94967878315649e-39,7.19270657670832e-44,2.53411783589296e-49,4.19699135710078e-55,3.47701071053654e-61,1.43158136061122e-67,2.73763345115568e-74,2.27505580010233e-81,7.90413987234451e-89,1.12781250895226e-96,6.56044275772677e-105,1.55119932800118e-113,1.48915853455714e-122,5.80174905399898e-132,9.17162509659165e-142,5.88266074706953e-152,1.5308412596569e-162,1.61625908945695e-173,6.92332263486363e-185,1.20320678739748e-196,8.48374943102717e-209,2.42692945102882e-221,2.81674927676231e-234,1.32635853687226e-247,2.53393448931008e-261,1.96404541779203e-275,6.17631400256375e-290,7.88004876360197e-305,4.07900597206533e-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",-3.74747474747475,-1.31313131313131,4.75364814541410e-172,1.00289367081631e-160,8.58445262417285e-150,2.98127583454081e-139,4.20074458296926e-129,2.40153396295569e-119,5.57050737675995e-110,5.24265848995629e-101,2.00202361262134e-92,3.10214100698149e-84,1.95050874516222e-76,4.97685726779984e-69,5.15372086866667e-62,2.16619455609062e-55,3.69622488135527e-49,2.56098479640371e-43,7.20757334215589e-38,8.24348932158562e-33,3.83413124544265e-28,7.25901690725864e-24,5.60210719866217e-20,1.76593200796141e-16,2.28062271230799e-13,1.21212886249806e-10,2.66958338262302e-08,2.46246349384448e-06,9.67663780991557e-05,0.00166722788701975,0.0132889977218238,0.0545975986757761,0.139406196295576,0.266550193101028,0.40070620157044,0.434911580662114,0.309210200118865,0.145164573691567,0.0463302260436879,0.00900658750523257,0.000894891943642458,4.05657819395136e-05,8.02791896392484e-07,7.97841803358088e-09,4.26091485284393e-10,6.15457386971426e-11,3.85693278943351e-12,9.81993192019194e-14,1.01459198813174e-15,4.25348206224178e-18,7.23526034092988e-21,4.99371411280502e-24,1.39856346424082e-27,1.58970131265066e-31,7.33755718080734e-36,1.37714401491538e-40,1.05464027465729e-45,3.32423750380939e-51,4.40258349243922e-57,2.55914450390966e-63,7.00398666877795e-70,9.59532720133465e-77,6.52654064820602e-84,2.05856611862606e-91,2.81855903302642e-99,1.61250085731391e-107,3.78784366132476e-116,3.62708449732356e-125,1.41171045176595e-134,2.23082894182336e-144,1.43063612701179e-154,3.7227212942831e-165,3.93035387146728e-176,1.68357121285838e-187,2.92587481019547e-199,2.06301666821987e-211,5.9016280913642e-224,6.84956186858896e-237,3.22534002190714e-250,6.16183321151307e-264,4.77601934801781e-278,1.50191002608169e-292,1.91621154933172e-307,9.88131291682493e-323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",-3.55555555555556,-1.11111111111111,5.24970340258644e-172,1.10759298779494e-160,9.48090660315476e-150,3.29264347973878e-139,4.639444715435e-129,2.65225655879204e-119,6.15170860306518e-110,5.78908712986354e-101,2.21036123884485e-92,3.42422138891485e-84,2.15236022498949e-76,5.48953220618745e-69,5.68120823236083e-62,2.38591987875749e-55,4.06645078808259e-49,2.81299240134663e-43,7.89921578129377e-38,9.00657781121197e-33,4.17096319215109e-28,7.84903974188196e-24,6.00617179471445e-20,1.87078584251174e-16,2.37560576617596e-13,1.23287181353563e-10,2.6254358538191e-08,2.30998832061958e-06,8.50296258168901e-05,0.00134254117677768,0.00961933406124289,0.0356895921352879,0.0865582952659841,0.164467082946481,0.245947733522924,0.263927543622631,0.178504972379021,0.0729226202873655,0.0188163519399017,0.00303814723828514,0.000270179608863774,1.14922512516279e-05,2.15093122470878e-07,1.71790590024585e-09,9.15351319068091e-12,5.38025564868377e-13,3.32495624354002e-14,8.46642192622436e-16,8.74883927309475e-18,3.66813757604382e-20,6.23987558520725e-23,4.30664160786469e-26,1.20597062565198e-29,1.37019398130019e-33,6.31697287164693e-38,1.18197406501264e-42,8.98075591321719e-48,2.77476323375451e-53,3.49850468465993e-59,1.81601583988035e-65,3.96330739468453e-72,3.80098652329499e-79,1.71903444595921e-86,3.89432677490229e-94,4.37570489355727e-102,2.27633686229611e-110,5.13495073059624e-119,4.83744285261169e-128,1.87075249329128e-137,2.94883718570848e-147,1.88926134169285e-157,4.91428013017307e-168,5.18761463868206e-179,2.22199466614963e-190,3.86151529200551e-202,2.72270805254941e-214,7.78876770086455e-227,9.03980691566101e-240,4.25668637512691e-253,8.13216166296894e-267,6.30321484567859e-281,1.98216560961831e-295,2.528945493276e-310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",-3.36363636363637,-0.90909090909091,3.16241062111636e-172,6.67207676257734e-161,5.71119117029223e-150,1.98342463570226e-139,2.79465806572762e-129,1.59759425518459e-119,3.70535940481541e-110,3.48675865456305e-101,1.33120039839601e-92,2.0620452358068e-84,1.29595694083191e-76,3.30465980286942e-69,3.41912781074006e-62,1.43538463649876e-55,2.44513257114307e-49,1.69021230818812e-43,4.74152588884662e-38,5.39858995549467e-33,2.49514552931808e-28,4.68234814862827e-24,3.56886926493599e-20,1.10540196510059e-16,1.39246547874242e-13,7.14334025429411e-11,1.49579077560065e-08,1.28391939247872e-06,4.55632652891048e-05,0.000681629487130492,0.00452294921955936,0.0152696380822265,0.0342780202761801,0.0629452356720769,0.0944074861106246,0.104034013043222,0.0705067008634994,0.0267379141253581,0.00576063734560995,0.000733953889659088,5.39041123342573e-05,2.05316995024298e-06,3.63128725693434e-08,2.78510983995855e-10,9.12475611071747e-13,3.67650561014777e-15,1.56255308327292e-16,3.96307118129439e-18,4.09541253216563e-20,1.71716805385106e-22,2.92116237175292e-25,2.0161563658666e-28,5.64570176283256e-32,6.41413720958932e-36,2.9565832510121e-40,5.52951678438693e-45,4.19628738687393e-50,1.29245936516849e-55,1.61652052479693e-61,8.22190410518753e-68,1.70669502641574e-74,1.45895285963322e-81,5.2469342152189e-89,8.30242660121398e-97,6.20496756773796e-105,2.32442347109325e-113,4.31426847273768e-122,3.70159541389108e-131,1.37568483030899e-140,2.13403777416293e-150,1.35865658400501e-160,3.52543318586921e-171,3.71797805217668e-182,1.5919222296435e-193,2.76614216106804e-205,1.95026559350823e-217,5.57894548733503e-230,6.47498717517001e-243,3.04894797545347e-256,5.82483762043194e-270,4.51481251379118e-284,1.41976826821774e-298,1.81141085590255e-313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",-3.17171717171717,-0.707070707070708,1.03412286815284e-172,2.18179198194718e-161,1.86756970968611e-150,6.48578883619147e-140,9.13843020645243e-130,5.22400555857746e-120,1.21160061901579e-110,1.14009222055289e-101,4.35257481960372e-93,6.74186168313818e-85,4.23684843973089e-77,1.08028545033357e-69,1.11755992544604e-62,4.69078627397589e-56,7.98860902863959e-50,5.52025128202112e-44,1.54783578979263e-38,1.76113385127613e-33,8.13194835256731e-29,1.5239846553845e-24,1.15937544850926e-20,3.58129519769407e-17,4.49382125062357e-14,2.29230384223906e-11,4.75987732418182e-09,4.03406433939048e-07,1.40357312191541e-05,0.000203412338290711,0.00128075722298795,0.00398082676772509,0.00813889732373973,0.0143045800539338,0.0220758564082992,0.0257854821286642,0.0179763761054352,0.00661812696572284,0.0012770258238199,0.000132894259420105,7.6366305971546e-06,2.38160818233473e-07,3.73935317318876e-09,2.70170467029461e-11,8.44162295452892e-14,1.16562371460629e-16,4.54749487006907e-19,1.00819163756146e-20,1.04058403181349e-22,4.36311575620893e-25,7.42242308713221e-28,5.12292584644011e-31,1.43454218613248e-34,1.62978929525834e-38,7.51230316641419e-43,1.40488334240123e-47,1.06595372268112e-52,3.28156883976025e-58,4.09926888943e-64,2.07829702964542e-70,4.27886894441656e-77,3.58258815948224e-84,1.22435481944911e-91,1.72362660237227e-99,1.02150562201623e-107,2.66694248459928e-116,3.29386298466362e-125,2.04035511141416e-134,6.25545883507073e-144,8.85159451711232e-154,5.41969590036333e-164,1.38439058657669e-174,1.45101569626281e-185,6.19787400449269e-197,1.07594476476641e-208,7.58319254263951e-221,2.16895006908315e-233,2.51717125709207e-246,1.18526300852211e-259,2.26435753368327e-273,1.75509055161576e-287,5.51920776407753e-302,7.04167605207447e-317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",-2.97979797979798,-0.505050505050505,1.83532478111948e-173,3.87216048889735e-162,3.31448267731055e-151,1.15106606726426e-140,1.62183621476581e-130,9.27120512231578e-121,2.15024590121205e-111,2.02331364111875e-102,7.72435074894704e-94,1.19642429705876e-85,7.51854814952827e-78,1.91694539984569e-70,1.9829627024254e-63,8.32245100938687e-57,1.41717616700913e-50,9.79124540167199e-45,2.74474171734812e-39,3.12194948511464e-34,1.4408795864246e-29,2.69855746442054e-25,2.05104847987456e-21,6.32734786939069e-18,7.92451668294536e-15,4.03102826387338e-12,8.33509681618819e-10,7.01792793442861e-08,2.41577402796351e-06,3.43653339728073e-05,0.000208902923243108,0.000606429988465355,0.00112432175795367,0.001894972692574,0.00310215925666163,0.00390478327670969,0.00280758263592056,0.00101820849081949,0.000184619840211327,1.69776335159139e-05,7.99849164761316e-07,1.95867411367102e-08,2.49620199800449e-10,1.58072135029533e-12,4.61395318677858e-15,5.84866530798814e-18,3.6413526804218e-21,1.45614644758211e-23,1.43559373008487e-25,6.01698327242917e-28,1.02359710151523e-30,7.06485585400763e-34,1.97833464742618e-37,2.24759617097733e-41,1.03599800512046e-45,1.93741176148604e-50,1.46996882821084e-55,4.52501108118645e-61,5.65147866070562e-67,2.86384784127278e-73,5.88871572999617e-80,4.91440053456532e-87,1.66551483081173e-94,2.29558401361326e-102,1.29161069051154e-110,2.99448091551239e-119,2.92455865212035e-128,1.25985409571694e-137,2.57146952446503e-147,2.63392253265715e-157,1.33383908123363e-167,3.11267602205124e-178,3.13981503952292e-189,1.32064290452557e-200,2.27878604643444e-212,1.60229158560405e-224,4.57869273739452e-237,5.31190886859222e-250,2.50088015991459e-263,4.77749264232486e-277,3.70293080629064e-291,1.16444597049436e-305,1.48565539704463e-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",-2.78787878787879,-0.303030303030303,1.76781311577594e-174,3.72972137071773e-163,3.19255409180305e-152,1.1087203821185e-141,1.5621680988441e-131,8.93008447482702e-122,2.07112151665538e-112,1.94884815068257e-103,7.44000283681527e-95,1.15236817551691e-86,7.24157423367254e-79,1.84628617161264e-71,1.90981082513876e-64,8.01508974508988e-58,1.36475626282439e-51,9.4282966145948e-46,2.64269323955519e-40,3.00539351224163e-35,1.38677317454174e-30,2.59640152948906e-26,1.97251817295704e-22,6.08116803462714e-19,7.60904777108183e-16,3.86514050936076e-13,7.97486843579931e-11,6.69134109534812e-09,2.2896689026084e-07,3.22088888377056e-06,1.91200509825873e-05,5.25744641953885e-05,8.88673018256025e-05,0.000145242539987909,0.000259122352406144,0.000351741135705628,0.000258585636775157,9.23290807229052e-05,1.60132023334272e-05,1.36880007023442e-06,5.73955779935019e-08,1.17198748080916e-09,1.18385358877326e-11,6.03879118289468e-14,1.5226134638851e-16,1.78214725364281e-19,9.14761572174266e-23,2.99528189093556e-26,1.09135591866431e-28,4.50408269290736e-31,7.66124631030433e-34,5.28778822936525e-37,1.48071374885196e-40,1.68224796721959e-44,7.75408818281011e-49,1.45008447470007e-53,1.10021566707218e-58,3.38676156934263e-64,4.22974852248992e-70,2.14323508205531e-76,4.40611806743341e-83,3.6752618641602e-90,1.24395432303282e-97,1.70884627757924e-105,9.53317564998427e-114,2.16301513781908e-122,2.00367616914201e-131,7.65024424174781e-141,1.23129942926265e-150,8.75234691344242e-161,2.95234288842577e-171,5.00042054999919e-182,4.18253494607351e-193,1.60962961231802e-204,2.67489221863697e-216,1.85260296965094e-228,5.26264414995719e-241,6.09128483718594e-254,2.86524253638538e-267,5.47163909283123e-281,4.24037706042206e-295,1.33338494568432e-309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",-2.5959595959596,-0.1010101010101,9.24148485463903e-176,1.949762012748e-164,1.66894959176549e-153,5.79597665026835e-143,8.16642285967447e-133,4.66830240064906e-123,1.08269977660811e-113,1.01877706591902e-104,3.88930903312411e-96,6.02404364007418e-88,3.78552734060558e-80,9.65134057416817e-73,9.983259633642e-66,4.18968384536909e-59,7.13370704955846e-53,4.92805785607311e-47,1.38122621360702e-41,1.57067096701413e-36,7.24671856582662e-32,1.35656385470661e-27,1.03036984056202e-23,3.17555773657959e-20,3.97153109863374e-17,2.01595360147174e-14,4.15473381480172e-12,3.47937196598847e-10,1.1864542481715e-08,1.65729997592642e-07,9.67823302664026e-07,2.55152372698799e-06,3.97713712186314e-06,6.41878671117058e-06,1.27016813713114e-05,1.84053125953712e-05,1.36923378218895e-05,4.79692602486567e-06,7.9903451299989e-07,6.46777028340997e-08,2.53273322791038e-09,4.67589744797605e-11,4.01947369710523e-13,1.64456125039533e-15,3.32051753359165e-18,3.30697578548347e-21,1.54367123140112e-24,3.21654881605963e-28,7.12074122698056e-32,1.83926166179656e-34,3.1122375690688e-37,2.14796972680539e-40,6.01485721405732e-44,6.83351923087099e-48,3.14981657465316e-52,5.89044147229095e-57,4.46922455692696e-62,1.37574614082746e-67,1.71817087627251e-73,8.70595991407586e-80,1.78974066873349e-86,1.49275640884658e-93,5.05148437834777e-101,6.93578130636156e-109,3.86417676833869e-117,8.73784191181903e-126,8.024086996876e-135,2.99706034799216e-144,4.57082536183498e-154,2.87411552908653e-164,7.62343608190289e-175,8.94183373789941e-186,4.98496106792569e-197,1.39609851790061e-208,1.92871145559569e-220,1.22404507683754e-232,3.35105451815539e-245,3.82163723971752e-258,1.78720123303594e-271,3.40521710316528e-285,2.63663275712181e-299,8.288053897567e-314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",-2.4040404040404,0.1010101010101,2.62197699634205e-177,5.53182755031036e-166,4.7351105139187e-155,1.64442227165034e-144,2.31695896721783e-134,1.3244791374377e-124,3.07180556141874e-115,2.89044154928584e-106,1.10346000052981e-97,1.70911396928647e-89,1.07400821731199e-81,2.73820848065266e-74,2.8323569784395e-67,1.18864558140291e-60,2.02385860820242e-54,1.39808007195539e-48,3.91840228157741e-43,4.45566577881961e-38,2.05563099848064e-33,3.84778255128384e-29,2.92223639991695e-25,9.00475404059096e-22,1.12591054350042e-18,5.71295336850134e-16,1.17665761284538e-13,9.84296920654862e-12,3.34926714955729e-10,4.65688298573203e-09,2.6881637490928e-08,6.86166287318895e-08,1.00045913947462e-07,1.63057642913684e-07,3.59933897783593e-07,5.48713317369551e-07,4.09837867424085e-07,1.40635257489507e-07,2.25233621856183e-08,1.7338872448732e-09,6.44549234572211e-11,1.12386811927365e-12,8.88149683863304e-15,3.15396181903543e-17,5.17632057144796e-20,4.11363908486012e-23,1.60981994496732e-26,2.98414124626554e-30,2.55824608047852e-34,4.89697360443233e-38,6.87358126217806e-41,4.73555611918455e-44,1.32605533724535e-47,1.5065403943513e-51,6.94419148730421e-56,1.29862663895917e-60,9.85300351254728e-66,3.03301587992087e-71,3.78793454130655e-77,1.91934052076526e-83,3.94569505405106e-90,3.29091955781601e-97,1.11361269379609e-104,1.5288910624042e-112,8.51628779531195e-121,1.92473485039069e-129,1.76513517122291e-138,6.57012881592252e-148,9.93167334021799e-158,6.10661931240667e-168,1.53332015862176e-178,1.58784583211934e-189,6.94099537603903e-201,1.34346610736792e-212,1.23784533043007e-224,5.73233209904264e-237,1.30793502685819e-249,1.36882555772414e-262,6.17347360488592e-276,1.15927555706322e-289,8.92507529550413e-304,2.79929689883317e-318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",-2.21212121212121,0.303030303030303,4.03736103030517e-179,8.51799335281777e-168,7.29119511637767e-157,2.53210589176023e-146,3.56768691826388e-136,2.03945134626886e-126,4.73000631145959e-117,4.45073639199831e-108,1.6991191662029e-99,2.6317077743779e-91,1.65376352421242e-83,4.2162966710245e-76,4.36125060511054e-69,1.83026183199121e-62,3.11629057358083e-56,2.15271017919548e-50,6.03332338127979e-45,6.86043848938973e-40,3.16499252198257e-35,5.92408504832763e-31,4.49885227234393e-27,1.38618713996956e-23,1.73299617935471e-20,8.79149983451722e-18,1.81006682459174e-15,1.51313412153048e-13,5.14167046517128e-12,7.12658504632624e-11,4.07949415668939e-10,1.01598779963189e-09,1.4067192085671e-09,2.37025484449743e-09,5.80839052102563e-09,9.18549982479013e-09,6.85556689389164e-09,2.30524850587215e-09,3.55633324682134e-10,2.60549897029453e-11,9.21549648823534e-13,1.53891218469234e-14,1.16251847430609e-16,3.85129889219285e-19,5.5854303077226e-22,3.66018611271559e-25,1.14217018537839e-28,1.75039551122565e-32,1.28421984404227e-36,4.72068365515214e-41,8.80899041621721e-45,5.66960194213805e-48,1.58665282780515e-51,1.80259776990595e-55,8.30882759409153e-60,1.55382601464269e-64,1.17892650200359e-69,3.62904851959205e-75,4.53231955565062e-81,2.29651867800771e-87,4.72107796765913e-94,3.93762313229375e-101,1.33244423831611e-108,1.8293053815928e-116,1.01893519900247e-124,2.30267398827281e-133,2.11130003839205e-142,7.85443133533348e-152,1.18567948055186e-161,7.26460554277507e-172,1.80766497446528e-182,1.82968198598965e-193,7.56383768586223e-205,1.28999412509143e-216,9.29344804348687e-229,2.96841895240285e-241,4.52044014246778e-254,3.46140256215929e-267,1.30435558970653e-280,2.25101220460391e-294,1.67243985435947e-308,4.94065645841247e-323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
