"","Country.Acronym","Vol.MCI","Vol.Country","Vol.Intersection","Vol.Union","Vol.Unique.MCI","Vol.Unique.Country","Jaccard","Sorensen","NormVol.MCI","NormVol.Country","Dist.Centroid","Country.Name"
"98","KAZ",94.6593822446049,53.2369720458817,0,147.896354290487,94.6593822446049,53.2369720458817,0,0,1,1,12.0466722182717,"KAZAKHSTAN"
"99","KEN",94.6593822446049,81.6536748105434,3.45953727486776,172.85351978028,91.1998449697371,78.1941375356756,0.0200142715014729,0.0392431205340131,0.963452779927001,0.957631578947368,8.44452300811199,"KENYA"
"100","KGZ",94.6593822446049,80.7183871156496,0,175.377769360254,94.6593822446049,80.7183871156496,0,0,1,1,10.7359736170746,"KYRGYZSTAN"
"101","KHM",94.6593822446049,61.8706971806107,0,156.530079425216,94.6593822446049,61.8706971806107,0,0,1,1,14.8966919509846,"CAMBODIA"
"102","KOR",94.6593822446049,25.161940644615,14.6538555094542,105.167467379766,80.0055267351506,10.5080851351608,0.139338294194519,0.244595121404266,0.845193839617631,0.417618230786568,5.3504808537104,"KOREA, REPUBLIC OF"
"103","KWT",94.6593822446049,1.53563484233699,0,96.1950170869419,94.6593822446049,1.53563484233699,0,0,1,1,11.342579726974,"KUWAIT"
"104","LAO",94.6593822446049,147.350886858911,0.248479466576937,241.761789636938,94.4109027780279,147.102407392334,0.00102778634684202,0.00205346217329856,0.997375014914688,0.998313688693202,13.4153246909998,"LAO PEOPLE'S DEMOCRATIC REPUBLIC"
"105","LBN",94.6593822446049,83.4026241222421,52.7613345486999,125.300671818147,41.898047695905,30.6412895735422,0.421077826504187,0.59261754514885,0.44261906957768,0.367389993972272,3.18658674196474,"LEBANON"
"106","LBR",94.6593822446049,148.40085785691,0,243.060240101515,94.6593822446049,148.40085785691,0,0,1,1,20.7954000764069,"LIBERIA"
"107","LBY",94.6593822446049,17.8871372018612,0,112.546519446466,94.6593822446049,17.8871372018612,0,0,1,1,8.40726962439737,"LIBYAN ARAB JAMAHIRIYA"
"108","LKA",94.6593822446049,152.263623121355,0,246.92300536596,94.6593822446049,152.263623121355,0,0,1,1,16.4651431563347,"SRI LANKA"
"109","LSO",94.6593822446049,15.639593858348,13.6720726052681,96.6269034976848,80.9873096393368,1.96752125307995,0.141493436200154,0.24790932950287,0.855565583874838,0.1258038585209,1.86998423494173,"LESOTHO"
"110","LTU",94.6593822446049,2.92131081957046,0,97.5806930641753,94.6593822446049,2.92131081957046,0,0,1,1,7.04915315051526,"LITHUANIA"
"111","LUX",94.6593822446049,2.36573700108793,1.81205387317374,95.2130653725191,92.8473283714311,0.553683127914197,0.0190315674228544,0.0373522627389953,0.980857112837571,0.234042553191489,5.69524975459337,"LUXEMBOURG"
"112","LVA",94.6593822446049,2.81404354575508,0,97.47342579036,94.6593822446049,2.81404354575508,0,0,1,1,7.38529586200805,"LATVIA"
"113","MAR",94.6593822446049,79.4026399673096,29.075209880894,144.98681233102,65.5841723637109,50.3274300864156,0.20053692755526,0.334078732527833,0.692843866171004,0.633825652486311,5.90928790485468,"MOROCCO"
"114","MDA",94.6593822446049,1.3457485710271,0,96.005130815632,94.6593822446049,1.3457485710271,0,0,1,1,6.29586849732021,"MOLDOVA, REPUBLIC OF"
"115","MDG",94.6593822446049,132.119671368878,0,226.779053613483,94.6593822446049,132.119671368878,0,0,1,1,10.4264746307825,"MADAGASCAR"
"116","MEX",94.6593822446049,215.583264745739,59.2169549055682,251.025692084776,35.4424273390367,156.366309840171,0.235899976666809,0.381746065410609,0.374420649053588,0.725317477794906,5.86267656038178,"MEXICO"
